source,destination,weight,alpha_out,alpha_in
CZ,AE,0.0001193188450281653,0.9933,0.9869
CZ,AM,0.00015995642268268537,0.9911,0.9563
CZ,AR,0.0022955908228244845,0.8792,0.899
CZ,AT,0.007868991366676322,0.6425,0.3137
CZ,AU,0.0073208163829962,0.6627,0.8618
CZ,BE,0.008406790798614864,0.6233,0.4923
CZ,BG,0.0005161836991435846,0.9715,0.9801
CZ,BR,0.009663097188657793,0.5806,0.5096
CZ,BY,0.00042539762140476325,0.9765,0.9442
CZ,CA,0.011630128872998923,0.5194,0.6815
CZ,CH,0.013061955013336906,0.4789,0.4946
CZ,CN,0.006968912253094292,0.676,0.8024
CZ,CO,0.00011067255191018231,0.9938,0.9917
CZ,DE,0.1227298076632096,0.0007,0.2716
CZ,DK,0.002255817874481763,0.8812,0.9182
CZ,EE,0.0011153718122198062,0.9394,0.6651
CZ,ES,0.009686442180076346,0.5798,0.7331
CZ,FI,0.007306117684695629,0.6632,0.6895
CZ,FR,0.02585673956932814,0.2306,0.7272
CZ,GB,0.04572159800789406,0.0727,0.5841
CZ,GE,0.00020318788827260032,0.9887,0.9394
CZ,GR,0.0007548213891999153,0.9586,0.6984
CZ,HK,0.007266344736352907,0.6647,0.7433
CZ,HR,0.0022013462278384697,0.8839,0.3647
CZ,HU,0.009535996679823442,0.5847,0.3818
CZ,ID,0.0001288297674579466,0.9928,0.9601
CZ,IE,0.002191835305408689,0.8844,0.5403
CZ,IL,0.019335705299745366,0.3351,0.3643
CZ,IN,0.015595318896905923,0.4147,0.7847
CZ,IR,0.00011499569846917381,0.9936,0.9872
CZ,IT,0.004694937163064765,0.7683,0.8369
CZ,JO,0.0006908388201268412,0.962,0.9207
CZ,JP,0.0020924029345518844,0.8893,0.8797
CZ,KR,0.0004349085438345445,0.9759,0.9446
CZ,LU,0.0006346379148599516,0.9651,0.7926
CZ,LV,0.003192211419159321,0.8361,0.1814
CZ,ME,0.00019108307790742415,0.9894,0.8575
CZ,NL,0.02146961044126357,0.2966,0.5972
CZ,NO,0.004894666534090172,0.7597,0.7555
CZ,NP,0.0006536597597195142,0.964,0.6421
CZ,NZ,0.0007677908288768897,0.9579,0.8219
CZ,PK,0.00037265523338506697,0.9793,0.9245
CZ,PL,0.014628663326315426,0.4381,0.2994
CZ,PT,0.003192211419159321,0.8361,0.7499
CZ,RO,0.0010349612862225641,0.9437,0.9087
CZ,RS,0.0010185333292983966,0.9445,0.9228
CZ,RU,0.02672223351043824,0.2194,0.7096
CZ,SE,0.003438630773021836,0.8246,0.7146
CZ,SG,0.0010505246138349336,0.9428,0.9453
CZ,SI,0.001219127329635602,0.934,0.6948
CZ,SK,0.022102519097499926,0.286,0.002
CZ,TH,0.00039081244893283127,0.9783,0.8954
CZ,TR,0.005097854422362772,0.7511,0.6395
CZ,UA,0.022391305287640557,0.2813,0.2657
CZ,US,0.5099972764176678,-0.0,0.3348
CZ,VN,0.00033115302641874864,0.9816,0.9296
CZ,ZA,0.006746702519962129,0.6845,0.7766
DE,AE,0.0007103125507169759,0.9268,0.9245
DE,AL,0.00014074304410491162,0.9851,0.9963
DE,AM,0.00024102246302966116,0.9745,0.9349
DE,AR,0.002691417503831216,0.7495,0.8826
DE,AT,0.014600624752508487,0.2073,0.1144
DE,AU,0.009372607093361459,0.3651,0.8266
DE,AZ,0.00011669944073698922,0.9876,0.8534
DE,BA,0.0001666925428617547,0.9823,0.9311
DE,BD,0.0004002380316733424,0.9581,0.7077
DE,BE,0.006229052560343213,0.5124,0.5919
DE,BG,0.0030035445256013796,0.7248,0.8897
DE,BH,6.172168913350811e-05,0.9934,0.9339
DE,BR,0.0056754632535305615,0.5439,0.6735
DE,BY,0.0017113474519131599,0.8325,0.7934
DE,CA,0.016292473428519614,0.1724,0.5842
DE,CH,0.03087301297577563,0.0349,0.1879
DE,CL,0.00047119598307623537,0.9508,0.94
DE,CM,0.0003489254635100934,0.9633,0.7263
DE,CN,0.0057688521275876745,0.5385,0.8335
DE,CO,0.0011441236627028441,0.8847,0.9175
DE,CR,8.928386860405331e-05,0.9905,0.9868
DE,CU,0.0002722498259404384,0.9713,0.7841
DE,CV,7.095795140289294e-05,0.9924,
DE,CY,0.0004883490415765215,0.9491,0.8015
DE,CZ,0.008140079206080217,0.417,0.4061
DE,DK,0.004665485304740211,0.6063,0.8381
DE,DZ,0.00013370589189966604,0.9858,0.8426
DE,EC,0.0001281348130705133,0.9864,0.9549
DE,EE,0.0013703387846339676,0.8635,0.6057
DE,EG,0.0010221463578119208,0.8963,0.8813
DE,ES,0.017104238256862213,0.1579,0.5776
DE,ET,4.192969855625492e-05,0.9955,0.9988
DE,FI,0.008416873859486543,0.4048,0.6514
DE,FR,0.03286892526998841,0.028,0.6669
DE,GB,0.06327411423145282,0.0009,0.4749
DE,GE,0.0003376366985141786,0.9645,0.9012
DE,GH,4.280934258191062e-05,0.9954,0.9934
DE,GR,0.00173172587184085,0.8307,0.4371
DE,HK,0.004072898446123489,0.6462,0.8469
DE,HR,0.0011032202155098541,0.8886,0.6049
DE,HU,0.002289126969431344,0.7825,0.7949
DE,ID,0.0006826037639088213,0.9295,0.8055
DE,IE,0.0028641209475349515,0.7357,0.4467
DE,IL,0.008514074524321498,0.4006,0.642
DE,IN,0.029083523812916724,0.0425,0.636
DE,IQ,5.204560485129545e-05,0.9944,0.9911
DE,IR,0.00483129820357631,0.5956,0.5795
DE,IS,0.000280313229508949,0.9704,0.6397
DE,IT,0.010284944555304026,0.3308,0.6768
DE,JO,0.00038616372726285126,0.9595,0.9549
DE,JP,0.00479244725910985,0.5981,0.7452
DE,KE,0.00042677395978062263,0.9554,0.993
DE,KG,3.650522706471145e-05,0.9961,0.9586
DE,KH,0.00025568319679058945,0.973,0.841
DE,KR,0.0010879730523984887,0.8901,0.8671
DE,KW,2.301735200465742e-05,0.9975,0.9968
DE,KZ,0.00035962779915557104,0.9622,0.8972
DE,LB,0.0002268015512815607,0.976,0.9767
DE,LK,5.864293504371318e-05,0.9937,0.9484
DE,LT,0.000898996194220123,0.9082,0.7455
DE,LU,0.001626461803437385,0.8402,0.5481
DE,LV,0.0011727120935366543,0.882,0.5398
DE,MA,0.0008695281193606572,0.9111,0.9709
DE,MD,0.0001253492736559369,0.9867,0.9713
DE,MK,7.784849627052925e-05,0.9917,0.804
DE,MT,0.00010892925184369722,0.9884,0.6151
DE,MX,0.0009278778397291518,0.9054,0.9498
DE,MY,0.001648746118753996,0.8381,0.8283
DE,NG,0.00215292875279232,0.794,0.9578
DE,NL,0.02706781952812669,0.0531,0.5219
DE,NO,0.005682647013073416,0.5435,0.7221
DE,NP,0.00010438442437780946,0.9889,0.9322
DE,NZ,0.001937415966506674,0.8126,0.6086
DE,OM,2.0085205252471762e-05,0.9979,0.9807
DE,PE,0.0002697575012010806,0.9715,0.9609
DE,PH,0.000538342143701287,0.944,0.768
DE,PK,0.0009929714976276733,0.8992,0.8112
DE,PL,0.01145560414611415,0.2915,0.3895
DE,PT,0.003047233512208946,0.7214,0.7598
DE,PY,3.09341482355587e-05,0.9967,0.9848
DE,RE,3.7824693103195e-05,0.996,0.9844
DE,RO,0.005392364484607036,0.5607,0.6061
DE,RS,0.0010728724966247325,0.8915,0.9189
DE,RU,0.030512065710581574,0.0363,0.6758
DE,SA,0.000249232473935781,0.9737,0.9901
DE,SE,0.01013496524892973,0.3362,0.3698
DE,SG,0.0023427852549963413,0.778,0.8821
DE,SI,0.0010563058674748836,0.8931,0.7295
DE,SK,0.0008482700554073112,0.9132,0.8029
DE,SN,2.0085205252471762e-05,0.9979,0.9999
DE,SV,0.00024102246302966116,0.9745,0.9875
DE,SY,0.00013810411202794454,0.9853,0.7525
DE,TH,0.0009529476944603392,0.903,0.7635
DE,TJ,1.495394843614686e-05,0.9984,0.7269
DE,TN,0.0006940391362423454,0.9284,0.5866
DE,TR,0.004719143590305209,0.6028,0.6612
DE,TW,0.001119200415309266,0.8871,0.7973
DE,TZ,1.7153058500286104e-05,0.9982,0.9961
DE,UA,0.014767170688032634,0.2035,0.4183
DE,UG,0.0001323864258611825,0.9859,0.9862
DE,US,0.5498940688682105,0.0,0.3073
DE,UY,3.69450490775393e-05,0.9961,0.9853
DE,UZ,5.834972036849461e-05,0.9938,0.9611
DE,VE,6.304115517199167e-05,0.9933,0.9959
DE,VN,0.0009205474728486876,0.9062,0.8162
DE,ZA,0.0018035634672693987,0.8244,0.9347
DE,ZM,4.251612790669205e-05,0.9955,0.9823
DE,ZW,3.0640933560340135e-05,0.9967,0.9867
DJ,SN,0.9056486654252017,0.0944,0.0
DJ,US,0.09435133457479826,0.9056,0.8172
DK,AE,0.0001619523119849338,0.9918,0.9823
DK,AR,0.010241555729332956,0.5915,0.621
DK,AT,0.004287880260172533,0.8032,0.5331
DK,AU,0.006265240869360011,0.7258,0.8805
DK,BE,0.008302755194427606,0.6536,0.4967
DK,BG,0.0013218393463913169,0.9348,0.9499
DK,BH,0.0008205583807236646,0.959,0.3757
DK,BR,0.005918200200820867,0.7388,0.6622
DK,CA,0.013977255725785431,0.4878,0.6307
DK,CH,0.008703779966961728,0.6403,0.6259
DK,CN,0.000644724441997165,0.9676,0.9799
DK,CZ,0.002905887197901098,0.8621,0.726
DK,DE,0.10887668334004279,0.0028,0.3149
DK,EE,0.0007866255153553928,0.9607,0.7503
DK,ES,0.007528468902842494,0.6802,0.7856
DK,FI,0.008262652717174194,0.655,0.6566
DK,FR,0.02641673568919963,0.2553,0.7222
DK,GB,0.05298771167552777,0.0622,0.5361
DK,GH,0.0002097668040947714,0.9894,0.9682
DK,GR,0.005648279680845977,0.7491,0.0636
DK,HK,0.0004935689508112268,0.9751,0.9801
DK,HR,0.0007218445905614192,0.9638,0.7202
DK,HU,0.0013758234503862949,0.9322,0.8713
DK,IE,0.0009131025590007697,0.9545,0.7744
DK,IL,0.006148018243542344,0.7301,0.7263
DK,IN,0.011728432193651777,0.5479,0.8333
DK,IS,0.004275541036402253,0.8037,0.0002
DK,IT,0.01277263900521178,0.5191,0.6156
DK,JP,0.005123862670609049,0.7695,0.7302
DK,KR,0.008001986615027015,0.6638,0.3472
DK,LT,0.0014082139127832816,0.9307,0.6306
DK,LV,0.0005629770845190556,0.9717,0.7449
DK,MD,0.0017691362080639913,0.9137,0.6607
DK,NL,0.0360675510805304,0.1536,0.42
DK,NO,0.0179304345411891,0.3974,0.3563
DK,NZ,0.002796376586939857,0.8669,0.4875
DK,PK,0.0002005123862670609,0.9898,0.9587
DK,PL,0.012285239666285693,0.5324,0.3636
DK,PT,0.004955740746738975,0.7762,0.6393
DK,RO,0.012274442845486698,0.5327,0.3181
DK,RU,0.013929441233675592,0.489,0.8364
DK,SE,0.04599291420074992,0.0906,0.0098
DK,SG,0.002147024936028837,0.8962,0.8914
DK,SI,0.00017429153575521447,0.9911,0.9494
DK,SK,0.0011444630046935323,0.9433,0.7434
DK,TR,0.0014282651514099876,0.9297,0.8825
DK,UA,0.01050067942850885,0.5837,0.5386
DK,UG,0.00020359719220963107,0.9897,0.9789
DK,US,0.5009724850733952,0.0,0.3414
DK,UY,0.005893521753280306,0.7397,0.0829
DK,VN,0.00035937989230942454,0.9818,0.9239
DK,ZA,0.0011799382730330891,0.9416,0.9568
DM,JM,1.0,,0.0
DO,AR,0.0565977388716608,0.2775,0.0693
DO,AU,0.004074480955625704,0.9141,0.9206
DO,BO,0.0019051327335178206,0.9589,0.345
DO,BR,0.03284615705524885,0.4796,0.099
DO,CA,0.0231536204474976,0.5973,0.4655
DO,CO,0.020414123013169055,0.6352,0.2104
DO,CU,0.003532143900098733,0.9251,0.0219
DO,CZ,0.0016270111665809125,0.9648,0.836
DO,DE,0.015811211080363225,0.7042,0.8461
DO,ES,0.02446079181210107,0.5799,0.4557
DO,FR,0.0032679284115086703,0.9305,0.9606
DO,GB,0.04124542837674348,0.3959,0.6157
DO,HT,0.00717553642697223,0.8535,0.0004
DO,IN,0.03226210176468134,0.486,0.6053
DO,MX,0.020956460068696028,0.6275,0.309
DO,NL,0.0014184199913782314,0.9693,0.9666
DO,PE,0.005548525260391317,0.8848,0.4351
DO,RO,0.005771022513940844,0.8804,0.5851
DO,RU,0.0040327627205851676,0.9149,0.9496
DO,SG,0.002266690770535801,0.9513,0.8857
DO,UA,0.00463072408949952,0.9029,0.7616
DO,US,0.6834976568257985,0.0,0.2304
DO,VE,0.0035043317434050422,0.9257,0.794
DZ,BE,0.010116223611215704,0.8328,0.4259
DZ,CA,0.022014709943017796,0.6699,0.4834
DZ,CH,0.007154153174184803,0.8788,0.6805
DZ,CO,0.003062479604387881,0.9463,0.7938
DZ,CZ,0.0028867635615131663,0.9493,0.7275
DZ,DE,0.13735974094434822,0.07,0.2323
DZ,EG,0.005924140874061802,0.8986,0.4788
DZ,ES,0.018776514295755203,0.7109,0.5473
DZ,FR,0.1319878504907498,0.0782,0.195
DZ,GB,0.021387152647036674,0.6776,0.7778
DZ,HR,0.009614177774430806,0.8404,0.0102
DZ,HU,0.03007254562341542,0.5772,0.045
DZ,IN,0.046414137610763864,0.4251,0.4853
DZ,NL,0.0032381956472625952,0.9433,0.9254
DZ,OM,0.0028114566859954314,0.9506,0.0193
DZ,RU,0.008861109019253457,0.852,0.8926
DZ,SA,0.010317041945929663,0.8297,0.6596
DZ,TR,0.0031879910635841053,0.9441,0.7564
DZ,US,0.5248136154830936,0.0,0.3243
EC,AR,0.059282371294851796,0.1331,0.0609
EC,AU,0.010110784178202572,0.7151,0.8143
EC,BE,0.0033472224964947966,0.8953,0.7547
EC,BR,0.004147001323090899,0.8719,0.7493
EC,CA,0.007069649874602579,0.7913,0.7922
EC,CH,0.027873773178775253,0.3934,0.2213
EC,CL,0.007681826260392188,0.7753,0.3594
EC,CO,0.044126068840221966,0.2255,0.0324
EC,CU,0.0033669701218428483,0.8947,0.0273
EC,DE,0.056260984616599855,0.1479,0.5511
EC,EG,0.0010367503307727247,0.9663,0.8797
EC,ES,0.048628527419577794,0.193,0.2083
EC,ET,0.0009972550800766207,0.9676,0.9712
EC,FI,0.004532080017377911,0.8608,0.7942
EC,FR,0.010012046051462312,0.7174,0.8841
EC,GB,0.032721815201721995,0.3336,0.6807
EC,GR,0.0014119552123857107,0.9544,0.5098
EC,HK,0.005144256403167519,0.8435,0.8107
EC,ID,0.001520567151799996,0.951,0.6168
EC,IE,0.002527696044550643,0.9199,0.4914
EC,IN,0.03580244475601809,0.3002,0.5727
EC,IR,0.001323090898319477,0.9572,0.862
EC,IT,0.002448705543158435,0.9223,0.9114
EC,JO,0.0010466241434467505,0.966,0.8823
EC,KE,0.0009972550800766207,0.9676,0.9837
EC,MG,0.0012144789589051918,0.9607,0.084
EC,MX,0.04591322893422066,0.212,0.0737
EC,NL,0.007454728568889591,0.7812,0.8364
EC,PE,0.010752582002014257,0.6999,0.1946
EC,PT,0.0025968127332688246,0.9178,0.7913
EC,RW,0.08148857599873616,0.0605,0.003
EC,UG,0.0010959932068168802,0.9645,0.8911
EC,US,0.4693319378344754,0.0,0.3654
EC,VE,0.0067339402436856965,0.8001,0.6408
EE,AT,0.0005541104218935184,0.9786,0.9222
EE,AU,0.013714232941864581,0.5836,0.7568
EE,BG,0.002144612558810099,0.9197,0.92
EE,BR,0.0016572006136259857,0.9374,0.8911
EE,BY,0.003360577095743098,0.877,0.6341
EE,CA,0.008516882410585562,0.7164,0.7553
EE,CH,0.007752415254454689,0.7382,0.6589
EE,CN,0.004591933588839805,0.8357,0.8651
EE,CY,0.003242572098487997,0.881,0.2238
EE,CZ,0.004489320547748413,0.8391,0.6093
EE,DE,0.09782101207242429,0.018,0.3542
EE,DK,0.014304257928140088,0.5701,0.5809
EE,ES,0.03347237400401217,0.2651,0.3406
EE,FI,0.05603698174000934,0.1055,0.0544
EE,FR,0.015284212470562884,0.5484,0.8285
EE,GB,0.07182912876397461,0.0546,0.4292
EE,HK,0.010112515199556712,0.6727,0.6616
EE,HR,0.0005900249862755058,0.9772,0.7648
EE,IL,0.001292924317751543,0.9508,0.9351
EE,IN,0.02052773887033303,0.4453,0.7267
EE,IT,0.00895298783522398,0.7042,0.7119
EE,JP,0.004545757720348679,0.8372,0.7566
EE,KG,0.0007080299835306069,0.9728,0.4295
EE,LT,0.0017649443067719477,0.9334,0.5605
EE,LU,0.001616155397189429,0.9389,0.5502
EE,LV,0.011810761029619254,0.6292,0.0011
EE,MY,0.0016777232218442642,0.9366,0.8255
EE,NL,0.017238990903353908,0.5075,0.6612
EE,NO,0.009645625862590877,0.6852,0.575
EE,PL,0.012113469500838862,0.6217,0.3689
EE,PT,0.0050126470573145145,0.822,0.636
EE,RS,0.005797636821663665,0.7971,0.632
EE,RU,0.10684582903641224,0.0122,0.2518
EE,RW,0.0005541104218935184,0.9786,0.9665
EE,SE,0.021307597982627612,0.4317,0.1216
EE,SI,0.0005541104218935184,0.9786,0.8478
EE,TH,0.0019445171286818841,0.9269,0.5757
EE,TR,0.004576541632676097,0.8362,0.6695
EE,UA,0.030583816897289475,0.2978,0.1628
EE,US,0.38145371895314173,0.0,0.4414
EG,AE,0.01127984652012112,0.5358,0.284
EG,AR,0.0012944086170630794,0.9312,0.9417
EG,AT,0.0005824838776783857,0.9685,0.9184
EG,AU,0.005501236622518087,0.7383,0.8943
EG,AZ,0.0005223863347433141,0.9717,0.4818
EG,BE,0.0754177934955967,0.0134,0.0014
EG,BG,0.0034440514989714077,0.8272,0.8746
EG,BR,0.002658160552897395,0.8638,0.8312
EG,BY,0.0006055983172687978,0.9672,0.9215
EG,CA,0.024339504888703973,0.2579,0.4475
EG,CH,0.015005894182095554,0.4354,0.4452
EG,CL,0.0005501236622518087,0.9702,0.9302
EG,CN,0.0005131405589071493,0.9722,0.984
EG,CO,0.0005501236622518087,0.9702,0.9594
EG,CZ,0.01314749323902642,0.4829,0.2319
EG,DE,0.06635231028823706,0.0229,0.4951
EG,DK,0.0006009754293507154,0.9675,0.9775
EG,EE,0.0011002473245036175,0.9412,0.6688
EG,ES,0.00830732958879412,0.632,0.7663
EG,ET,0.0006055983172687978,0.9672,0.9824
EG,FR,0.03467628227353628,0.1436,0.6522
EG,GB,0.0614751635346601,0.0305,0.4851
EG,GH,0.000813628273582507,0.9562,0.8818
EG,HK,0.0014377181425236345,0.9239,0.9431
EG,HU,0.0009430691352888149,0.9494,0.9099
EG,IE,0.001747451633035157,0.9083,0.6125
EG,IL,0.0028060929662760328,0.8568,0.8643
EG,IN,0.08821857014076694,0.0062,0.2522
EG,IQ,0.00626863601691977,0.7076,0.317
EG,IR,0.0006934331877123639,0.9626,0.9252
EG,IT,0.00806231652913575,0.6407,0.7364
EG,JO,0.011996394147423897,0.5149,0.2285
EG,KE,0.0013591290479162332,0.9279,0.9778
EG,KW,0.01238471673254282,0.5039,0.145
EG,MA,0.0011094931003397823,0.9408,0.9631
EG,MX,0.006495157524905809,0.6988,0.6968
EG,MY,0.0014238494787693872,0.9246,0.8499
EG,NG,0.008737258165175786,0.6171,0.8392
EG,NL,0.015542149180593117,0.4225,0.6888
EG,OM,0.0017335829692809099,0.909,0.1286
EG,PK,0.006962069204632134,0.681,0.2274
EG,PL,0.0100224210064027,0.5746,0.4385
EG,PS,0.003513394817742644,0.824,0.3229
EG,PT,0.0007535307306474354,0.9594,0.9344
EG,RO,0.001063264221158958,0.9432,0.9063
EG,RS,0.008140905623743153,0.6379,0.5244
EG,RU,0.021084991794373946,0.3097,0.7629
EG,RW,0.0012389339620460901,0.9341,0.9267
EG,SA,0.02372003790768093,0.267,0.3806
EG,SE,0.0027182580958324664,0.861,0.7668
EG,TR,0.010942375702101102,0.546,0.3819
EG,UA,0.010910015486674526,0.547,0.5257
EG,UG,0.000563992326006056,0.9694,0.9425
EG,US,0.3893950951159189,0.0,0.434
EG,VN,0.007701731271525322,0.6536,0.1777
EG,ZA,0.000966183574879227,0.9482,0.9645
ER,ET,0.7553956834532374,0.2446,-0.0
ER,US,0.2446043165467626,0.7554,0.5922
ES,AD,0.0005009593744283107,0.9559,0.1506
ES,AE,0.000510886382555694,0.9551,0.9451
ES,AL,0.000499541230410113,0.956,0.9868
ES,AM,8.721585711915387e-05,0.9922,0.9759
ES,AR,0.022769011284171952,0.1258,0.3454
ES,AT,0.0027373724911259638,0.7814,0.6697
ES,AU,0.004080000340354564,0.6922,0.9205
ES,BA,0.00023009386695256451,0.9795,0.906
ES,BD,3.6517208468588816e-05,0.9967,0.9691
ES,BE,0.008781147760679687,0.4521,0.4769
ES,BG,0.0011040251181668502,0.9054,0.958
ES,BO,0.00013366007371512606,0.988,0.9306
ES,BR,0.006461064146908375,0.558,0.6375
ES,BY,0.0010136184370067517,0.9128,0.872
ES,CA,0.017910095341822342,0.1966,0.5537
ES,CD,0.00018542233037933934,0.9834,0.9678
ES,CH,0.01270798854706891,0.3163,0.5042
ES,CL,0.0013677999055516084,0.8841,0.8352
ES,CN,0.0012812931204415534,0.891,0.9604
ES,CO,0.013355725827380673,0.2982,0.3626
ES,CR,0.0009129302117147205,0.9211,0.8728
ES,CU,0.0003279458042082006,0.9709,0.7454
ES,CY,0.00011486966547400755,0.9897,0.9494
ES,CZ,0.014752243149300783,0.2625,0.1936
ES,DE,0.12790028178521642,0.0,0.257
ES,DK,0.002206632092315503,0.8197,0.9199
ES,EC,0.0002517205632300783,0.9776,0.9132
ES,EE,0.0007626069457857724,0.9336,0.757
ES,EG,0.0008306778586592583,0.9279,0.9025
ES,FI,0.008061439671444393,0.4826,0.6634
ES,FR,0.034987740144962684,0.0405,0.6497
ES,GB,0.07560657565018358,0.0008,0.4105
ES,GE,8.331596106911041e-05,0.9925,0.9747
ES,GI,4.431700056867575e-05,0.996,
ES,GR,0.0029862567663196467,0.764,0.2378
ES,HK,0.002478206671800348,0.7999,0.9039
ES,HR,0.0004013347571499276,0.9645,0.8334
ES,HU,0.0013348280571285137,0.8867,0.8749
ES,ID,0.00043572474959122,0.9615,0.8711
ES,IE,0.002801188971944857,0.7769,0.4548
ES,IL,0.011929427481078413,0.3396,0.5371
ES,IN,0.018877624098237674,0.1799,0.7456
ES,IR,0.00020953077868869895,0.9813,0.9768
ES,IS,0.00030773725194888443,0.9727,0.6119
ES,IT,0.015813369410917155,0.2382,0.5482
ES,JO,4.857143262326862e-05,0.9956,0.9942
ES,JP,0.0038949325459797742,0.7038,0.7875
ES,KE,0.000632137696111591,0.9447,0.9896
ES,KG,4.11261765277311e-05,0.9963,0.9535
ES,KH,3.9353496504984066e-05,0.9965,0.9739
ES,KR,0.0004268613494774848,0.9623,0.9456
ES,LT,0.0006069656397885831,0.9468,0.8204
ES,LU,0.002326465261853202,0.8109,0.4207
ES,LV,0.00011380605746035933,0.9898,0.9424
ES,MA,0.00011735141750585338,0.9895,0.996
ES,ME,8.083420903726457e-05,0.9928,0.9372
ES,MT,6.665276885528833e-05,0.994,0.7448
ES,MX,0.002334974125962388,0.8103,0.8784
ES,MY,0.0009093848516692264,0.9214,0.9014
ES,MZ,0.00039069867701344545,0.9654,0.6999
ES,NG,0.0010426903893798031,0.9104,0.9793
ES,NI,0.00015528676999263983,0.9861,0.9751
ES,NL,0.024622525515956246,0.1061,0.5536
ES,NO,0.011850365952063896,0.342,0.5064
ES,NP,4.006256851408288e-05,0.9964,0.9734
ES,NZ,0.0021513244756057957,0.8238,0.5759
ES,PE,0.0007094265451033614,0.9381,0.9003
ES,PH,0.0018549323758024923,0.8461,0.3999
ES,PK,0.0003130552920171255,0.9722,0.9362
ES,PL,0.00926331672686688,0.4328,0.4669
ES,PT,0.005454890965997161,0.6112,0.6111
ES,RO,0.005851616755087947,0.5897,0.5807
ES,RS,0.0016099479966588527,0.865,0.8807
ES,RU,0.011946445209296785,0.339,0.858
ES,SA,0.0004431700056867575,0.9609,0.9824
ES,SE,0.009384922576427326,0.428,0.3982
ES,SG,0.0021282796353100843,0.8255,0.8923
ES,SI,0.0015418770837853668,0.8703,0.6306
ES,SK,0.001954202457076326,0.8386,0.6018
ES,SV,0.00013826904177426834,0.9876,0.9928
ES,TH,0.0010919708940121706,0.9063,0.7339
ES,TR,0.00170709086190539,0.8575,0.8612
ES,TW,0.0005878206955429151,0.9485,0.888
ES,TZ,5.388947269150971e-05,0.9952,0.9879
ES,UA,0.006318186137074964,0.5653,0.6895
ES,UG,6.558916084164011e-05,0.9941,0.9931
ES,US,0.4626957216013115,-0.0,0.3707
ES,UY,0.00083564136272295,0.9275,0.7134
ES,VE,0.0011504693347628226,0.9016,0.9272
ES,VN,0.00014004172179701537,0.9875,0.9696
ES,ZA,0.0006948905689168358,0.9394,0.9743
ET,AE,0.004801550592484913,0.9039,0.5871
ET,AR,0.004889652438218581,0.9022,0.7969
ET,BR,0.004889652438218581,0.9022,0.7114
ET,CH,0.05193603805999736,0.3263,0.059
ET,DE,0.030218933086648164,0.525,0.7264
ET,ER,0.009867406722170829,0.812,0.004
ET,FR,0.008105369807497468,0.8429,0.9051
ET,GB,0.031716664464120525,0.5082,0.6888
ET,GH,0.03515263644773358,0.4717,0.0017
ET,HR,0.006431434738557773,0.8733,0.0491
ET,IN,0.08708867450773093,0.1476,0.2567
ET,KE,0.08145015638077618,0.1679,0.2566
ET,MX,0.009999559490771331,0.8097,0.5728
ET,NG,0.16796616889123828,0.021,0.0316
ET,NL,0.020659882824545173,0.6451,0.609
ET,PK,0.020219373595876833,0.6512,0.0124
ET,PT,0.013920091625919563,0.745,0.2826
ET,RW,0.00704814765869345,0.862,0.6457
ET,US,0.3625390951940443,0.0001,0.4597
ET,UZ,0.004889652438218581,0.9022,0.0261
ET,VE,0.008149420730364301,0.8421,0.583
ET,ZA,0.028060437866173297,0.5501,0.347
FI,AE,0.000571813035783376,0.9646,0.9388
FI,AM,0.0003014449156031928,0.9812,0.9192
FI,AR,0.001945407393480399,0.8845,0.9137
FI,AT,0.006665972618235553,0.6562,0.375
FI,AU,0.0055192388671265,0.7056,0.894
FI,BD,0.0036561849815170758,0.7939,0.0363
FI,BE,0.005057748455094807,0.7266,0.6534
FI,BG,0.005971406240531289,0.6857,0.7925
FI,BR,0.00603977519046191,0.6827,0.6566
FI,BY,0.0009089962661230299,0.9443,0.8844
FI,CA,0.016122641465457364,0.3592,0.5875
FI,CH,0.007929244352180892,0.6056,0.6526
FI,CN,0.0016144395222253472,0.9032,0.9504
FI,CO,0.00021442988841876602,0.9866,0.984
FI,CY,0.007438230984497341,0.6248,0.0291
FI,CZ,0.010140358346528022,0.5262,0.3248
FI,DE,0.09870767146233415,0.0014,0.3509
FI,DK,0.0062883895538459866,0.6721,0.7881
FI,EE,0.005528561905753402,0.7052,0.1283
FI,EG,0.00015693781688619834,0.9902,0.9808
FI,ES,0.0168840229533211,0.3421,0.5817
FI,FR,0.019177490455539205,0.2953,0.7897
FI,GB,0.06271763468294676,0.0169,0.478
FI,GE,0.001275702452114543,0.9227,0.674
FI,GR,0.0025141127497214743,0.8533,0.2993
FI,HK,0.013565021202143677,0.423,0.5742
FI,HR,0.00048013648928549785,0.9702,0.8041
FI,HU,0.0026415276109558136,0.8465,0.7673
FI,ID,0.0005003364063104541,0.969,0.8534
FI,IE,0.00185062316744022,0.8899,0.5949
FI,IL,0.005338993453673044,0.7137,0.7576
FI,IN,0.01780544993761333,0.3224,0.7582
FI,IR,0.002740973356309444,0.8412,0.7346
FI,IT,0.008891071170523039,0.5697,0.7136
FI,JO,0.0005795822346391285,0.9641,0.9331
FI,JP,0.0028885881345687395,0.8334,0.8377
FI,KR,0.0005997821516640847,0.9629,0.9244
FI,LB,0.0001740300543688536,0.9891,0.9821
FI,LT,0.0006899048583908125,0.9575,0.7984
FI,LU,0.00020044533047841172,0.9875,0.9295
FI,LV,0.0009929036137651557,0.9393,0.5938
FI,MU,0.000217537567961067,0.9864,0.892
